0.00, -0.70, -0.71, 151.550, 62.271, -28.702, -33.61, 491.58, 80.11
0.07, -0.66, -0.47, 175.591, -0.679, 32.829, -173.34, 521.75, -71.58
-0.09, -0.94, -0.19, 178.078, 7.927, 26.787, -297.16, 504.01, -262.48
-0.07, -1.01, 0.07, 136.063, 19.783, 21.049, -330.77, 495.13, -444.84
-0.13, -0.83, 0.22, 116.409, -1.770, 15.015, -330.77, 495.13, -444.84
-0.15, -0.75, 0.46, 126.923, -17.601, 30.533, -323.69, 459.64, -622.10
-0.19, -0.64, 0.65, 119.499, -26.077, 42.320, -274.17, 402.85, -785.72
-0.27, -0.66, 0.80, 89.851, -19.913, 23.399, -171.57, 360.26, -901.62
-0.28, -0.52, 0.94, 84.114, -10.895, 39.871, -70.75, 337.19, -988.54
-0.40, -0.34, 0.95, 78.232, 9.819, 45.326, 19.46, 353.16, -1014.11
-0.50, -0.22, 1.13, 7.523, -13.252, -15.793, 19.46, 353.16, -1014.11
-0.24, -0.13, 1.03, 131.340, -57.343, -17.319, 76.06, 370.91, -1034.56
-0.21, 0.00, 1.07, 123.505, -28.206, 4.860, 185.73, 413.50, -1048.20
-0.20, 0.46, 1.03, 118.729, 1.076, -20.805, 357.30, 457.86, -1019.22
-0.29, 0.58, 0.98, 68.687, 10.620, 3.601, 505.88, 475.61, -957.86
-0.17, 0.50, 0.82, 40.123, 34.203, 10.788, 594.32, 461.41, -906.73
-0.44, 0.92, 0.86, 12.978, 44.365, -55.382, 629.70, 393.98, -882.87
-0.44, 0.87, 0.66, 18.028, -4.105, -20.332, 629.70, 393.98, -882.87
-0.24, 0.87, 0.68, 89.287, -49.294, 37.476, 659.77, 370.91, -867.53
-0.16, 0.81, 0.34, 108.627, -28.770, -21.294, 716.37, 445.44, -799.36
-0.13, 1.06, 0.53, 56.564, 24.536, 2.373, 792.43, 475.61, -681.75
-0.12, 1.11, 0.39, 58.220, 54.932, 3.494, 827.80, 472.06, -603.35
0.01, 1.05, 0.17, 58.434, 33.615, -0.259, 829.57, 480.94, -519.84
-0.12, 0.94, -0.05, 51.262, 18.349, 9.590, 829.57, 480.94, -519.84
0.04, 1.00, -0.08, 66.666, -24.353, 47.806, 841.95, 489.81, -460.18
0.07, 1.10, 0.06, 35.172, 5.913, 12.947, 838.42, 525.30, -412.46
-0.60, 1.39, 0.34, 30.235, -19.119, 78.705, 843.72, 519.98, -359.63
-0.18, 1.00, -0.78, 84.747, -21.210, -61.394, 810.12, 528.85, -255.66
0.04, 0.91, -0.26, 164.917, -20.638, 0.557, 799.50, 532.40, -187.48
-0.05, 0.72, -0.58, 76.859, 3.792, 5.524, 799.50, 532.40, -187.48
0.01, 0.74, -0.65, 79.346, -14.877, 13.229, 712.83, 527.08, -39.20
-0.01, 0.57, -0.70, 139.046, -18.860, 4.631, 658.00, 504.01, 37.50
-0.03, 0.32, -0.78, 142.517, -11.009, 11.513, 543.03, 502.23, 117.60
0.04, 0.10, -0.93, 120.094, -16.914, 15.221, 369.68, 470.29, 189.19
0.04, -0.09, -1.08, 131.516, 7.957, 0.084, 210.49, 459.64, 178.96
-0.05, -0.19, -0.88, 60.295, -3.288, 3.494, 210.49, 459.64, 178.96
0.03, -0.23, -0.85, 31.990, 17.494, 25.238, 139.74, 498.68, 161.92
0.05, -0.27, -0.88, -8.598, 1.831, 5.745, 97.28, 484.48, 138.06
0.03, -0.23, -0.88, -55.817, 7.507, -18.059, 107.90, 477.39, 151.69
-0.13, -0.13, -0.86, -121.796, 21.576, -5.867, 203.41, 466.74, 165.33
-0.15, 0.13, -0.92, -84.724, 0.931, 15.137, 329.00, 457.86, 177.26
-0.13, 0.25, -0.95, -43.312, -6.760, -4.517, 329.00, 457.86, 177.26
-0.14, 0.31, -1.09, -47.035, 7.729, -12.093, 385.60, 429.47, 187.48
-0.04, 0.40, -0.76, -41.077, 5.791, 6.218, 463.43, 454.32, 167.03
-0.07, 0.54, -0.72, -39.650, 16.891, 11.086, 516.49, 493.36, 115.90
0.01, 0.54, -0.80, -60.829, 7.729, 30.083, 566.02, 496.91, 102.26
-0.08, 0.63, -0.75, -70.213, 28.740, 14.412, 566.02, 496.91, 102.26
-0.23, 0.66, -0.73, -73.830, 28.580, 9.331, 617.32, 523.53, 63.06
-0.02, 0.78, -0.68, -64.758, 15.343, 25.574, 684.53, 566.12, -25.57
0.19, 0.89, -0.51, -52.979, 6.233, 22.697, 719.91, 587.42, -90.33
0.35, 0.96, -0.32, -15.076, -9.872, -17.303, 730.52, 626.46, -178.96
0.14, 0.95, -0.41, -72.533, 12.001, -40.207, 755.28, 615.81, -199.41
0.02, 0.93, -0.22, -97.481, 37.544, -10.605, 795.96, 624.68, -320.42
-0.08, 0.79, 0.17, -105.644, 55.519, 26.390, 795.96, 624.68, -320.42
0.04, 0.92, 0.25, -144.447, 27.748, -63.591, 780.05, 633.56, -513.02
0.02, 0.80, 0.75, -180.374, 15.350, -83.206, 726.98, 580.32, -710.73
-0.17, 0.77, 1.02, -65.994, -67.513, -22.812, 603.16, 523.53, -891.39
-0.17, 0.59, 0.98, -137.947, 85.442, -30.655, 548.33, 507.56, -937.41
-0.25, 0.38, 0.93, -86.716, 6.599, -33.844, 548.33, 507.56, -937.41
-0.27, 0.21, 0.90, -94.170, -6.340, -37.766, 433.36, 427.70, -1014.11
-0.21, -0.00, 1.08, -67.604, -5.074, -12.962, 295.39, 409.95, -1037.97
-0.17, -0.03, 1.26, 18.433, -10.025, -2.129, 175.11, 399.30, -1061.83
-0.35, -0.08, 1.18, 3.342, -6.081, -10.994, 148.58, 411.72, -1046.49
-0.30, -0.05, 1.32, 24.658, 3.120, -0.504, 143.27, 413.50, -1044.79
-0.30, 0.02, 1.10, -8.095, 34.447, -2.975, 153.89, 402.85, -1048.20
-0.39, -0.06, 0.91, -12.634, 33.241, -2.716, 153.89, 402.85, -1048.20
-0.40, -0.04, 0.84, 9.636, -41.634, -21.118, 159.19, 365.58, -1046.49
-0.41, -0.08, 1.06, -8.080, 10.498, -7.912, 132.66, 353.16, -1051.61
-0.50, -0.05, 1.01, 11.696, -63.171, -18.387, 122.05, 360.26, -1051.61
-0.21, -0.13, 1.06, -9.407, -31.311, -17.731, 104.36, 378.00, -1044.79
-0.28, -0.19, 1.06, -58.250, -32.295, 15.900, 104.36, 431.24, -1027.74
-0.05, 0.13, 0.48, 14.191, -2.235, 9.735, 104.36, 431.24, -1027.74
-0.12, -0.26, 0.98, 6.256, -10.597, 0.244, 56.60, 457.86, -1022.63
-0.10, -0.25, 0.93, 21.317, -30.052, -3.197, 81.37, 454.32, -1026.04
-0.16, -0.17, 1.05, -14.641, -8.713, 3.700, 88.44, 479.16, -1015.81
-0.08, -0.15, 1.06, -6.187, 32.852, 2.487, 88.44, 468.51, -1012.40
-0.06, -0.14, 1.02, 23.094, 40.749, 0.183, 91.98, 404.62, -1043.08
-0.25, -0.14, 1.10, -1.877, 6.996, 2.640, 91.98, 404.62, -1043.08
-0.22, -0.15, 0.96, -8.247, 15.274, 0.374, 127.35, 386.88, -1046.49
-0.19, -0.13, 0.97, 3.647, 2.579, 14.984, 114.97, 392.20, -1034.56
-0.23, -0.11, 1.01, 4.631, -0.443, 6.950, 113.20, 404.62, -1046.49
-0.25, -0.11, 0.97, 0.290, -4.692, 4.890, 129.12, 385.10, -1041.38
-0.22, -0.12, 1.00, -2.853, -4.517, -9.865, 123.82, 383.33, -1049.90
-0.17, -0.14, 1.02, 9.842, 18.532, -37.247, 123.82, 383.33, -1049.90
-0.16, -0.12, 1.01, 14.664, 19.501, -9.499, 122.05, 402.85, -1051.61
-0.25, -0.05, 1.02, 10.994, 13.458, 3.799, 143.27, 363.81, -1051.61
-0.29, -0.04, 1.03, -2.892, 25.665, 26.619, 166.27, 372.68, -1053.31
-0.40, -0.04, 0.96, 64.835, -48.889, 98.099, 185.73, 367.36, -1061.83
-0.22, 0.03, 1.00, -3.525, -29.366, 107.338, 214.03, 413.50, -1048.20
-0.29, 0.05, 0.95, -36.888, -71.655, 131.607, 214.03, 413.50, -1048.20
-0.16, -0.01, 1.21, -25.200, -60.852, 122.665, 134.43, 472.06, -1046.49
-0.22, 0.25, 0.93, 79.002, -74.005, 170.105, 42.45, 472.06, -1015.81
-0.11, -0.03, 0.97, 58.891, -11.978, 102.631, 95.52, 461.41, -1015.81
-0.10, 0.10, 1.04, 8.354, 40.146, 79.826, 139.74, 441.89, -1044.79
-0.14, -0.09, 0.98, -47.310, 40.199, 73.395, 90.21, 367.36, -1034.56
-0.25, 0.05, 0.98, -1.793, 39.955, 136.757, 90.21, 367.36, -1034.56
-0.19, 0.20, 1.10, 2.327, -4.898, 107.414, 58.37, 282.17, -1058.42
-0.14, 0.20, 0.98, 8.469, 1.152, 12.848, 83.13, 236.03, -1048.20
-0.49, 0.24, 0.95, 77.362, 34.103, 151.566, 123.82, 220.06, -1053.31
-0.37, -0.06, 1.01, 40.909, 18.616, 122.505, 194.57, 195.21, -1060.13
-0.38, 0.17, 1.06, 129.509, 156.982, 217.308, 304.24, 99.38, -1019.22
-0.66, 0.05, 0.62, -55.222, 1.404, 58.182, 304.24, 99.38, -1019.22
-0.38, 0.39, 0.99, -67.802, -27.351, 62.866, 408.60, 83.41, -969.79
-0.06, 0.26, 0.98, -95.589, -35.553, 57.381, 353.76, 117.13, -1022.63
-0.16, 0.07, 1.05, -56.404, -4.875, 40.627, 265.32, 177.47, -1019.22
-0.24, -0.02, 1.00, -32.364, 10.208, 33.089, 215.79, 149.07, -1026.04
-0.31, 0.06, 0.96, -11.925, -25.978, 51.315, 205.18, 127.78, -1026.04
-0.34, -0.12, 1.07, -29.320, 11.032, 27.542, 205.18, 127.78, -1026.04
-0.30, -0.06, 0.98, 8.675, -50.529, 81.009, 189.26, 133.10, -1031.15
-0.20, -0.22, 1.05, 2.815, -32.936, 80.124, 199.88, 143.75, -1020.93
-0.28, -0.16, 0.96, -19.951, 8.064, 26.009, 206.95, 161.49, -1034.56
-0.31, -0.12, 0.88, 6.233, -12.863, 31.693, 196.34, 143.75, -1034.56
-0.14, 0.01, 1.14, 9.583, -32.402, 20.668, 221.10, 147.30, -1034.56
-0.42, -0.21, 0.85, 65.666, 1.846, 91.423, 221.10, 147.30, -1034.56
-0.36, 0.12, 1.01, 78.331, 0.809, 121.849, 274.17, 140.20, -1024.33
-0.37, 0.09, 0.98, 24.544, 5.112, 123.802, 369.68, 154.40, -1010.70
-0.32, 0.15, 0.91, -15.007, 2.106, 217.949, 428.05, 188.11, -981.73
-0.25, 0.07, 1.05, -84.114, 0.595, 149.841, 435.13, 248.45, -991.95
-0.23, -0.09, 1.07, -53.040, 5.577, 115.898, 367.91, 315.89, -1022.63
-0.24, -0.06, 0.97, 19.562, 30.334, 81.200, 367.91, 315.89, -1022.63
-0.39, 0.13, 1.01, -15.419, 43.274, 83.389, 329.00, 305.24, -1032.86
-0.53, 0.06, 1.02, -53.795, 46.547, 74.364, 341.38, 275.07, -1027.74
-0.40, 0.02, 0.94, -32.219, 43.427, 85.953, 313.08, 250.23, -1048.20
-0.38, -0.02, 0.94, -10.765, -53.101, 31.319, 295.39, 250.23, -1044.79
-0.44, 0.13, 1.24, -85.785, -213.692, 73.158, 263.55, 395.75, -1048.20
-0.00, -0.03, 1.22, -65.460, 106.537, 144.463, 263.55, 395.75, -1048.20
-0.06, -0.09, 1.07, 7.912, 68.382, 118.202, 141.50, 418.82, -1046.49
-0.19, 0.03, 0.85, 28.709, -3.601, 102.402, 141.50, 369.13, -1032.86
-0.15, -0.03, 1.03, -25.360, -59.647, 47.455, 166.27, 386.88, -1046.49
-0.30, 0.06, 0.99, 38.872, -74.608, 31.807, 168.04, 413.50, -1048.20
-0.10, 0.05, 1.08, -20.027, 73.967, 103.188, 171.57, 448.99, -1037.97
-0.32, 0.13, 0.92, 40.245, -17.616, 186.340, 171.57, 448.99, -1037.97
-0.28, -0.02, 1.01, -5.890, -3.738, 110.123, 136.20, 402.85, -1058.42
-0.25, 0.17, 0.97, 11.810, -3.448, 89.767, 168.04, 367.36, -1061.83
-0.07, 0.23, 0.96, -13.687, 14.107, 87.685, 171.57, 367.36, -1058.42
-0.16, -0.06, 0.99, 13.733, -4.463, 130.997, 129.12, 335.41, -1048.20
-0.07, 0.05, 1.07, 16.266, -16.968, 122.276, 143.27, 296.37, -1058.42
-0.08, 0.02, 1.06, 20.355, 5.898, 48.485, 143.27, 296.37, -1058.42
-0.13, 0.02, 1.15, 10.826, 11.284, 55.092, 196.34, 285.72, -1055.01
-0.33, 0.04, 0.86, -29.442, 16.144, 84.328, 192.80, 239.58, -1072.06
-0.09, 0.10, 0.99, -35.057, -1.114, 29.434, 205.18, 198.76, -1046.49
-0.16, 0.04, 0.99, 18.692, -11.139, -20.515, 185.73, 207.64, -1041.38
-0.11, 0.08, 0.95, -9.895, 3.876, -21.812, 180.42, 198.76, -1056.72
-0.18, 0.04, 1.04, -12.360, 18.326, -56.870, 180.42, 198.76, -1056.72
-0.30, -0.07, 0.98, 6.676, 3.670, -137.169, 155.66, 191.66, -1022.63
-0.09, 0.05, 0.99, 24.178, -48.508, -159.943, 127.35, 230.71, -1049.90
-0.32, 0.13, 0.97, 26.726, -41.466, -157.730, 109.67, 280.40, -1039.67
-0.10, 0.20, 1.03, -0.351, -11.833, -115.044, 141.50, 358.48, -1049.90
-0.09, 0.17, 0.99, 6.462, -3.731, -105.637, 141.50, 365.58, -1053.31
-0.17, 0.09, 1.00, 15.755, 5.379, -145.134, 141.50, 365.58, -1053.31
-0.15, 0.10, 0.98, 31.258, -27.748, -202.194, 169.81, 390.43, -1032.86
-0.13, 0.01, 1.06, 45.570, -23.376, -146.980, 206.95, 427.70, -1037.97
-0.08, 0.33, 1.15, 62.172, 0.832, -144.234, 261.78, 443.67, -1043.08
-0.22, 0.42, 0.88, 62.096, -9.850, -112.259, 378.53, 447.22, -1019.22
-0.32, 0.46, 0.83, 59.776, 30.853, -148.170, 544.79, 393.98, -978.32
-0.50, 0.39, 0.79, 6.195, 30.167, -92.422, 544.79, 393.98, -978.32
-0.58, 0.37, 0.76, -12.146, -0.969, -70.808, 589.01, 271.52, -922.07
-0.48, 0.27, 0.85, 1.648, -20.889, -76.027, 555.41, 195.21, -937.41
-0.57, 0.40, 0.93, 16.304, -25.375, -53.413, 525.34, 182.79, -949.34
-0.63, 0.38, 0.77, 0.069, 3.044, 11.742, 521.80, 115.35, -922.07
-0.77, 0.44, 1.16, -41.100, 20.813, -44.197, 512.96, 92.28, -920.37
-0.61, 0.13, 0.79, -122.253, -145.958, -133.331, 512.96, 92.28, -920.37
-0.54, 0.05, 0.98, -61.119, -120.773, -176.987, 374.99, 110.03, -1002.18
-0.82, -0.15, 1.04, 13.046, -92.178, -120.743, 229.95, 227.16, -1049.90
0.11, -0.57, 1.05, -25.093, -53.505, -84.084, 192.80, 342.51, -1037.97
0.10, -0.21, 0.94, -11.917, 58.929, -141.006, 166.27, 440.12, -1029.45
-0.13, -0.18, 0.93, -4.143, 48.706, -13.977, 157.42, 374.45, -1048.20
-0.11, -0.08, 0.96, 43.251, 15.167, -38.963, 157.42, 374.45, -1048.20
0.01, -0.02, 0.94, 50.461, 23.872, -93.590, 203.41, 321.21, -1058.42
0.21, -0.03, 0.95, 64.987, 8.568, -66.803, 267.09, 282.17, -1055.01
0.01, 0.20, 0.77, 85.335, 48.782, -82.001, 329.00, 266.20, -1019.22
0.00, 0.17, 0.75, -92.903, -68.558, -193.367, 410.36, 220.06, -1002.18
-0.08, 0.08, 0.99, -157.608, -91.423, -167.488, 270.63, 232.48, -1055.01
-0.26, 0.02, 1.15, -27.924, -8.263, -107.880, 270.63, 232.48, -1055.01
-0.20, 0.05, 1.04, -76.576, 3.143, -3.609, 178.65, 232.48, -1037.97
-0.26, 0.20, 0.99, -75.439, -35.255, -52.086, 155.66, 195.21, -1036.27
-0.18, -0.11, 0.97, 17.479, 14.221, -41.351, 91.98, 237.81, -1039.67
0.00, 0.01, 1.04, -23.331, -8.354, -40.031, 76.06, 246.68, -1024.33
-0.16, -0.15, 1.08, -40.375, 6.157, -65.804, 28.30, 283.95, -1049.90
0.04, -0.19, 1.09, -24.025, 33.920, -81.047, 28.30, 283.95, -1049.90
-0.08, -0.32, 0.98, -3.090, 55.298, -64.682, -28.30, 291.05, -1012.40
-0.03, -0.19, 1.01, 8.507, 44.701, -70.099, -33.61, 285.72, -1017.52
0.00, -0.09, 1.07, 8.553, 38.063, -53.093, -35.38, 308.79, -1009.00
-0.05, -0.14, 0.91, 7.591, 19.569, -36.751, -44.22, 292.82, -1014.11
-0.14, -0.10, 1.05, 50.362, 63.324, -27.603, -8.84, 275.07, -1027.74
-0.23, -0.02, 0.94, 39.398, -27.214, -28.267, -8.84, 275.07, -1027.74
-0.15, -0.02, 0.85, 31.265, -10.895, -18.135, 45.99, 298.14, -1049.90
-0.26, -0.02, 1.13, 3.471, 39.604, -36.209, 54.83, 338.96, -1048.20
-0.17, -0.02, 1.00, -29.167, 50.980, -49.072, 38.91, 259.10, -1029.45
-0.35, 0.17, 0.89, 150.955, 3.319, -237.709, 35.38, 241.35, -1019.22
-0.24, 0.01, 0.95, 2.609, -4.395, -157.784, 88.44, 305.24, -1046.49
-0.31, 0.02, 1.01, 24.445, -13.184, -96.848, 88.44, 305.24, -1046.49
-0.31, 0.04, 1.01, 49.591, 9.003, -46.120, 104.36, 356.71, -1024.33
-0.27, 0.25, 0.93, -0.778, 9.918, -37.079, 146.81, 378.00, -1044.79
-0.29, 0.04, 1.00, -9.850, 13.237, -50.262, 152.12, 372.68, -1039.67
-0.35, 0.02, 0.97, -4.143, 9.186, -71.548, 182.19, 378.00, -1041.38
-0.19, -0.11, 0.78, -4.219, 31.342, -75.783, 183.96, 354.93, -1046.49
-0.21, 0.25, 1.23, -14.290, 77.072, -19.096, 183.96, 354.93, -1046.49
-0.29, -0.01, 0.99, 36.774, -29.190, -39.558, 166.27, 362.03, -1063.54
-0.27, 0.02, 0.82, -7.019, 5.455, -152.863, 235.25, 388.65, -1044.79
-0.31, -0.17, 1.07, 71.396, -9.956, -209.579, 240.56, 408.17, -1056.72
-0.26, 0.00, 0.96, -13.847, 26.367, -90.340, 260.02, 367.36, -1044.79
-0.39, 0.05, 1.03, -29.419, 36.461, -67.078, 260.02, 367.36, -1044.79
-0.49, -0.23, 1.09, -41.801, 12.177, -31.219, 237.02, 358.48, -1046.49
-0.47, -0.09, 1.01, 17.181, 19.356, -4.440, 178.65, 299.92, -1055.01
-0.56, -0.03, 1.07, 148.056, 12.764, -34.142, 191.03, 269.75, -1043.08
-0.33, 0.09, 0.79, 33.646, -32.562, -186.417, 261.78, 234.26, -1036.27
-0.42, -0.12, 1.01, 18.547, 29.884, -78.110, 281.24, 253.78, -1037.97
-0.31, 0.11, 0.99, 28.664, -11.307, -231.628, 263.55, 200.54, -1024.33
-0.33, -0.02, 0.96, 52.185, -30.685, -187.363, 263.55, 200.54, -1024.33
-0.23, 0.01, 1.01, 57.793, 13.084, -88.745, 238.79, 232.48, -1041.38
-0.23, 0.04, 1.07, -3.326, 34.607, -54.436, 293.62, 223.61, -1043.08
-0.38, -0.03, 1.12, -24.338, 9.361, -86.502, 245.86, 165.04, -1037.97
-0.40, -0.06, 1.06, -20.256, -18.822, -55.527, 159.19, 149.07, -1029.45
-0.38, -0.04, 1.03, 5.714, 28.305, -0.198, 159.19, 149.07, -1029.45
-0.29, -0.05, 0.95, -35.019, 35.866, -52.002, 111.44, 161.49, -1017.52
-0.35, -0.18, 1.00, 57.106, 33.478, 11.444, 65.45, 111.80, -1000.47
-0.33, -0.17, 0.98, -6.485, -1.297, -0.923, 99.05, 88.73, -1015.81
-0.23, -0.19, 0.92, 27.519, 14.351, -23.857, 107.90, 140.20, -1031.15
-0.30, -0.09, 1.03, -4.242, 13.519, 16.487, 123.82, 156.17, -1019.22
-0.24, -0.09, 1.02, 7.584, 12.787, -3.754, 123.82, 156.17, -1019.22
-0.23, -0.13, 1.06, 22.987, 14.282, 5.997, 134.43, 191.66, -1046.49
-0.17, -0.04, 1.03, 16.342, 7.530, -19.669, 141.50, 188.11, -1029.45
0.01, -0.05, 0.97, -4.410, 16.731, -10.719, 141.50, 195.21, -1036.27
-0.34, -0.07, 1.06, -12.703, 25.970, -8.171, 153.89, 186.34, -1031.15
-0.22, 0.07, 1.08, 38.033, 4.257, 28.313, 164.50, 161.49, -1031.15
-0.32, 0.04, 1.06, 25.040, -5.440, 0.145, 164.50, 161.49, -1031.15
-0.24, -0.03, 1.01, -73.547, 14.267, -23.483, 237.02, 156.17, -1022.63
-0.30, -0.04, 1.03, -60.417, 11.520, -63.667, 162.73, 131.33, -1026.04
-0.31, -0.16, 0.93, 43.411, 15.671, -63.431, 65.45, 126.00, -997.06
-0.37, -0.11, 1.04, 3.731, -11.642, -120.018, 51.30, 129.55, -1010.70
-0.21, -0.09, 0.95, -12.634, -34.691, -41.275, 26.53, 193.44, -1027.74
-0.22, -0.17, 1.00, 26.230, -9.331, -0.496, 26.53, 193.44, -1027.74
-0.05, 0.02, 1.03, 23.026, 23.628, -22.430, 38.91, 223.61, -1036.27
-0.14, -0.09, 1.09, -3.647, 8.316, -30.708, 76.06, 211.19, -1034.56
-0.16, -0.05, 0.99, 14.114, 4.921, -49.385, 56.60, 223.61, -1019.22
-0.17, -0.02, 1.03, 4.883, 20.233, -48.134, 65.45, 225.38, -1034.56
-0.48, -0.06, 1.09, 36.934, 31.189, -39.772, 63.68, 220.06, -1046.49
-0.20, 0.04, 0.94, 45.380, 32.845, -28.923, 63.68, 220.06, -1046.49
-0.26, 0.07, 0.98, -7.080, 21.309, -32.555, 97.28, 204.09, -1037.97
-0.28, 0.10, 1.04, 18.440, -25.551, -69.519, 86.67, 196.99, -1037.97
-0.26, 0.16, 0.91, 28.908, 25.581, 27.336, 109.67, 223.61, -1039.67
-0.36, 0.12, 0.97, 8.812, 30.983, 24.872, 134.43, 181.02, -1022.63
-0.39, 0.17, 0.98, 15.701, 27.306, -1.297, 159.19, 113.58, -1012.40
-0.46, 0.16, 0.98, 10.727, 39.673, 7.156, 159.19, 113.58, -1012.40
-0.50, 0.21, 0.97, 13.435, 20.576, 16.594, 176.88, 106.48, -1019.22
-0.54, 0.29, 0.91, 36.430, 49.843, 29.884, 208.72, 85.18, -1005.59
-0.53, 0.31, 0.76, 5.432, 21.194, 26.100, 252.94, 33.72, -962.98
-0.62, 0.35, 0.86, 19.135, 45.891, 9.773, 293.62, 35.49, -957.86
-0.65, 0.40, 0.75, 40.924, 69.473, -17.159, 316.62, -40.82, -911.85
-0.61, 0.58, 0.70, 52.193, 90.950, 43.694, 316.62, -40.82, -911.85
-0.73, 0.66, 0.64, 31.227, 32.982, 22.171, 394.44, -90.51, -853.90
-0.73, 0.65, 0.57, 13.336, 65.689, 16.624, 449.28, -106.48, -790.83
-1.02, 0.53, 0.56, 30.846, 87.700, 41.939, 481.12, -166.82, -695.39
-0.88, 0.62, 0.25, 58.868, 89.424, 77.484, 518.26, -193.44, -584.60
-0.80, 0.81, 0.01, 100.533, 86.296, 65.773, 604.93, -163.27, -412.46
-0.78, 0.81, -0.20, 60.005, 73.158, 31.639, 604.93, -163.27, -412.46
-0.66, 0.84, -0.33, 40.688, 74.043, 20.729, 640.31, -113.58, -259.07
-0.69, 0.97, -0.48, 51.338, 64.590, 42.931, 649.15, -65.66, -158.51
-0.46, 0.80, -0.57, 78.796, 47.760, 38.849, 636.77, -10.65, -51.13
-0.36, 0.69, -0.80, 87.135, 23.720, 26.695, 608.47, 67.44, 54.54
-0.41, 0.61, -0.83, 57.037, 23.872, 10.056, 527.11, 92.28, 109.08
-0.47, 0.61, -0.88, 26.802, 45.586, -0.092, 527.11, 92.28, 109.08
-0.34, 0.55, -0.90, 24.925, 64.857, -24.864, 493.50, 126.00, 144.87
-0.22, 0.44, -0.89, 47.241, 11.429, -96.931, 472.27, 182.79, 158.51
0.01, 0.61, -0.82, 21.637, 14.465, 9.636, 419.21, 218.28, 185.78
-0.25, 0.58, -1.03, 37.575, 9.415, -7.576, 385.60, 234.26, 204.53
-0.20, 0.32, -0.86, 1.572, 24.185, -11.475, 327.23, 228.93, 219.87
0.06, 0.16, -1.05, 21.240, 6.470, 0.084, 327.23, 228.93, 219.87
-0.11, 0.19, -0.90, -17.876, -10.544, 39.780, 274.17, 267.97, 209.64
-0.01, 0.27, -0.98, 34.775, 59.547, 10.674, 298.93, 257.33, 219.87
-0.14, 0.12, -0.95, 70.724, 61.203, 25.665, 240.56, 337.19, 207.93
0.12, -0.01, -0.88, 49.049, 45.357, 36.919, 162.73, 415.27, 187.48
0.19, -0.16, -0.73, 79.956, 35.858, 47.615, 70.75, 440.12, 170.44
0.25, -0.29, -0.79, 95.505, 27.359, 30.464, 70.75, 440.12, 170.44
0.25, -0.54, -0.68, 82.092, 38.918, 31.311, -56.60, 464.96, 98.85
0.30, -0.64, -0.56, 12.772, 4.807, 39.345, -180.42, 479.16, -17.04
0.14, -0.59, -0.46, 5.119, -31.181, 13.054, -208.72, 464.96, -78.40
0.21, -0.70, -0.56, 32.150, 31.326, 22.881, -229.95, 443.67, -71.58
0.38, -0.76, -0.57, -9.018, 1.389, -43.839, -281.24, 413.50, -90.33
0.19, -0.43, -0.46, -35.477, 12.779, -2.602, -281.24, 413.50, -90.33
0.29, -0.65, -0.69, 19.669, -29.739, -47.119, -238.79, 456.09, -63.06
0.25, -0.70, -0.65, 68.138, 5.920, 39.146, -228.18, 406.40, -25.57
0.19, -0.71, -0.50, 92.049, 6.416, 46.425, -293.62, 376.23, -119.31
0.15, -0.83, -0.38, 70.160, 40.871, 4.562, -357.30, 351.38, -214.75
0.23, -0.87, -0.24, 104.012, 72.899, 13.588, -366.14, 360.26, -342.58
0.16, -0.78, 0.10, 130.417, 53.268, 22.667, -366.14, 360.26, -342.58
0.13, -0.81, 0.30, 71.739, 13.680, 27.954, -378.53, 344.29, -521.54
0.15, -0.83, 0.37, 52.460, -1.694, 36.110, -360.84, 315.89, -627.21
0.07, -0.76, 0.54, 93.307, 19.928, 42.862, -341.38, 299.92, -714.14
0.02, -0.62, 0.67, 126.785, 27.199, -3.014, -263.55, 271.52, -830.04
-0.00, -0.46, 0.83, 116.745, 16.899, -0.359, -143.27, 289.27, -935.71
-0.04, -0.31, 0.86, 54.443, 11.909, 2.022, -143.27, 289.27, -935.71
-0.06, -0.20, 0.97, 73.326, 6.554, 5.058, -33.61, 253.78, -1014.11
-0.10, -0.01, 0.98, 145.271, -1.015, -7.439, 77.83, 252.00, -1053.31
-0.22, 0.27, 0.95, 179.962, 4.967, 36.339, 286.55, 227.16, -1036.27
-0.18, 0.53, 0.91, 62.729, 11.826, -10.239, 500.57, 204.09, -966.39
-0.25, 0.64, 0.88, 51.964, 42.274, -11.757, 587.25, 170.37, -893.10
-0.28, 0.68, 0.78, 93.460, 61.607, 7.896, 587.25, 170.37, -893.10
-0.37, 0.95, 0.64, 78.529, 91.560, 11.154, 650.92, 110.03, -814.70
-0.31, 0.86, 0.47, 69.199, 53.612, 20.821, 723.44, 76.31, -676.64
-0.35, 0.95, 0.35, 2.762, -0.114, 6.721, 772.97, 72.76, -570.97
-0.36, 0.91, 0.44, -79.033, -20.325, -2.167, 767.66, 88.73, -593.13
-0.35, 0.83, 0.58, -135.902, -35.591, 11.688, 709.29, 115.35, -714.14
-0.15, 0.68, 0.85, -156.960, -47.729, 3.922, 709.29, 115.35, -714.14
-0.22, 0.43, 0.98, -125.175, -8.919, 7.027, 597.86, 152.62, -872.64
-0.21, 0.23, 0.98, -110.962, -30.670, 19.226, 447.51, 193.44, -986.84
-0.12, -0.10, 0.92, -107.307, -45.105, 35.599, 307.77, 234.26, -1029.45
